treatment;replicate;wavenumber;absorbance
trt2;rep2;3,03E+03;3,42E-02
trt2;rep2;3,04E+03;3,42E-02
trt2;rep2;3,04E+03;3,41E-02
trt2;rep2;3,04E+03;3,41E-02
trt2;rep2;3,04E+03;3,41E-02
trt2;rep2;3,04E+03;3,42E-02
trt2;rep2;3,05E+03;3,42E-02
trt2;rep2;3,05E+03;3,42E-02
trt2;rep2;3,05E+03;3,42E-02
trt2;rep2;3,05E+03;3,41E-02
trt2;rep2;3,05E+03;3,41E-02
trt2;rep2;3,05E+03;3,41E-02
trt2;rep2;3,06E+03;3,41E-02
trt2;rep2;3,06E+03;3,41E-02
trt2;rep2;3,06E+03;3,41E-02
trt2;rep2;3,06E+03;3,40E-02
trt2;rep2;3,06E+03;3,40E-02
trt2;rep2;3,07E+03;3,40E-02
trt2;rep2;3,07E+03;3,39E-02
trt2;rep2;3,07E+03;3,39E-02
trt2;rep2;3,07E+03;3,38E-02
trt2;rep2;3,07E+03;3,38E-02
trt2;rep2;3,08E+03;3,38E-02
trt2;rep2;3,08E+03;3,38E-02
trt2;rep2;3,08E+03;3,38E-02
trt2;rep2;3,08E+03;3,38E-02
trt2;rep2;3,08E+03;3,38E-02
trt2;rep2;3,09E+03;3,37E-02
trt2;rep2;3,09E+03;3,37E-02
trt2;rep2;3,09E+03;3,36E-02
trt2;rep2;3,09E+03;3,36E-02
trt2;rep2;3,09E+03;3,36E-02
trt2;rep2;3,10E+03;3,36E-02
trt2;rep2;3,10E+03;3,37E-02
trt2;rep2;3,10E+03;3,37E-02
trt2;rep2;3,10E+03;3,37E-02
trt2;rep2;3,10E+03;3,36E-02
trt2;rep2;3,10E+03;3,35E-02
trt2;rep2;3,11E+03;3,36E-02
trt2;rep2;3,11E+03;3,37E-02
trt2;rep2;3,11E+03;3,36E-02
trt2;rep2;3,11E+03;3,35E-02
trt2;rep2;3,11E+03;3,35E-02
trt2;rep2;3,12E+03;3,35E-02
trt2;rep2;3,12E+03;3,35E-02
trt2;rep2;3,12E+03;3,35E-02
trt2;rep2;3,12E+03;3,35E-02
trt2;rep2;3,12E+03;3,34E-02
trt2;rep2;3,13E+03;3,34E-02
trt2;rep2;3,13E+03;3,34E-02
trt2;rep2;3,13E+03;3,34E-02
trt2;rep2;3,13E+03;3,33E-02
trt2;rep2;3,13E+03;3,33E-02
trt2;rep2;3,14E+03;3,33E-02
trt2;rep2;3,14E+03;3,33E-02
trt2;rep2;3,14E+03;3,33E-02
trt2;rep2;3,14E+03;3,33E-02
trt2;rep2;3,14E+03;3,33E-02
trt2;rep2;3,15E+03;3,33E-02
trt2;rep2;3,15E+03;3,33E-02
trt2;rep2;3,15E+03;3,33E-02
trt2;rep2;3,15E+03;3,33E-02
trt2;rep2;3,15E+03;3,33E-02
trt2;rep2;3,15E+03;3,32E-02
trt2;rep2;3,16E+03;3,32E-02
trt2;rep2;3,16E+03;3,32E-02
trt2;rep2;3,16E+03;3,31E-02
trt2;rep2;3,16E+03;3,31E-02
trt2;rep2;3,16E+03;3,31E-02
trt2;rep2;3,17E+03;3,31E-02
trt2;rep2;3,17E+03;3,31E-02
trt2;rep2;3,17E+03;3,31E-02
trt2;rep2;3,17E+03;3,31E-02
trt2;rep2;3,17E+03;3,30E-02
trt2;rep2;3,18E+03;3,30E-02
trt2;rep2;3,18E+03;3,30E-02
trt2;rep2;3,18E+03;3,30E-02
trt2;rep2;3,18E+03;3,30E-02
trt2;rep2;3,18E+03;3,30E-02
trt2;rep2;3,19E+03;3,29E-02
trt2;rep2;3,19E+03;3,28E-02
trt2;rep2;3,19E+03;3,27E-02
trt2;rep2;3,19E+03;3,27E-02
trt2;rep2;3,19E+03;3,27E-02
trt2;rep2;3,20E+03;3,28E-02
trt2;rep2;3,20E+03;3,27E-02
trt2;rep2;3,20E+03;3,27E-02
trt2;rep2;3,20E+03;3,26E-02
trt2;rep2;3,20E+03;3,26E-02
trt2;rep2;3,21E+03;3,27E-02
trt2;rep2;3,21E+03;3,26E-02
trt2;rep2;3,21E+03;3,26E-02
trt2;rep2;3,21E+03;3,25E-02
trt2;rep2;3,21E+03;3,25E-02
trt2;rep2;3,21E+03;3,25E-02
trt2;rep2;3,22E+03;3,25E-02
trt2;rep2;3,22E+03;3,25E-02
trt2;rep2;3,22E+03;3,25E-02
trt2;rep2;3,22E+03;3,24E-02
trt2;rep2;3,22E+03;3,23E-02
trt2;rep2;3,23E+03;3,23E-02
trt2;rep2;3,23E+03;3,22E-02
trt2;rep2;3,23E+03;3,23E-02
trt2;rep2;3,23E+03;3,22E-02
trt2;rep2;3,23E+03;3,21E-02
trt2;rep2;3,24E+03;3,21E-02
trt2;rep2;3,24E+03;3,21E-02
trt2;rep2;3,24E+03;3,20E-02
trt2;rep2;3,24E+03;3,20E-02
trt2;rep2;3,24E+03;3,20E-02
trt2;rep2;3,25E+03;3,20E-02
trt2;rep2;3,25E+03;3,19E-02
trt2;rep2;3,25E+03;3,19E-02
trt2;rep2;3,25E+03;3,18E-02
trt2;rep2;3,25E+03;3,18E-02
trt2;rep2;3,26E+03;3,19E-02
trt2;rep2;3,26E+03;3,18E-02
trt2;rep2;3,26E+03;3,18E-02
trt2;rep2;3,26E+03;3,17E-02
trt2;rep2;3,26E+03;3,17E-02
trt2;rep2;3,26E+03;3,17E-02
trt2;rep2;3,27E+03;3,16E-02
trt2;rep2;3,27E+03;3,16E-02
trt2;rep2;3,27E+03;3,16E-02
trt2;rep2;3,27E+03;3,16E-02
trt2;rep2;3,27E+03;3,16E-02
trt2;rep2;3,28E+03;3,15E-02
trt2;rep2;3,28E+03;3,15E-02
trt2;rep2;3,28E+03;3,14E-02
trt2;rep2;3,28E+03;3,14E-02
trt2;rep2;3,28E+03;3,14E-02
trt2;rep2;3,29E+03;3,14E-02
trt2;rep2;3,29E+03;3,13E-02
trt2;rep2;3,29E+03;3,13E-02
trt2;rep2;3,29E+03;3,12E-02
trt2;rep2;3,29E+03;3,12E-02
trt2;rep2;3,30E+03;3,11E-02
trt2;rep2;3,30E+03;3,11E-02
trt2;rep2;3,30E+03;3,11E-02
trt2;rep2;3,30E+03;3,11E-02
trt2;rep2;3,30E+03;3,11E-02
trt2;rep2;3,31E+03;3,10E-02
trt2;rep2;3,31E+03;3,09E-02
trt2;rep2;3,31E+03;3,09E-02
trt2;rep2;3,31E+03;3,09E-02
trt2;rep2;3,31E+03;3,09E-02
trt2;rep2;3,32E+03;3,09E-02
trt2;rep2;3,32E+03;3,08E-02
trt2;rep2;3,32E+03;3,08E-02
trt2;rep2;3,32E+03;3,08E-02
trt2;rep2;3,32E+03;3,08E-02
trt2;rep2;3,32E+03;3,07E-02
trt2;rep2;3,33E+03;3,07E-02
trt2;rep2;3,33E+03;3,07E-02
trt2;rep2;3,33E+03;3,07E-02
trt2;rep2;3,33E+03;3,05E-02
trt2;rep2;3,33E+03;3,04E-02
trt2;rep2;3,34E+03;3,05E-02
trt2;rep2;3,34E+03;3,05E-02
trt2;rep2;3,34E+03;3,04E-02
trt2;rep2;3,34E+03;3,03E-02
trt2;rep2;3,34E+03;3,02E-02
trt2;rep2;3,35E+03;3,02E-02
trt2;rep2;3,35E+03;3,02E-02
trt2;rep2;3,35E+03;3,02E-02
trt2;rep2;3,35E+03;3,01E-02
trt2;rep2;3,35E+03;3,01E-02
trt2;rep2;3,36E+03;3,01E-02
trt2;rep2;3,36E+03;3,01E-02
trt2;rep2;3,36E+03;3,00E-02
trt2;rep2;3,36E+03;2,99E-02
trt2;rep2;3,36E+03;2,98E-02
trt2;rep2;3,37E+03;2,97E-02
trt2;rep2;3,37E+03;2,98E-02
trt2;rep2;3,37E+03;2,97E-02
trt2;rep2;3,37E+03;2,97E-02
trt2;rep2;3,37E+03;2,96E-02
trt2;rep2;3,37E+03;2,95E-02
trt2;rep2;3,38E+03;2,95E-02
trt2;rep2;3,38E+03;2,95E-02
trt2;rep2;3,38E+03;2,95E-02
trt2;rep2;3,38E+03;2,94E-02
trt2;rep2;3,38E+03;2,94E-02
trt2;rep2;3,39E+03;2,94E-02
trt2;rep2;3,39E+03;2,93E-02
trt2;rep2;3,39E+03;2,92E-02
trt2;rep2;3,39E+03;2,91E-02
trt2;rep2;3,39E+03;2,91E-02
trt2;rep2;3,40E+03;2,91E-02
trt2;rep2;3,40E+03;2,91E-02
trt2;rep2;3,40E+03;2,89E-02
trt2;rep2;3,40E+03;2,88E-02
trt2;rep2;3,40E+03;2,88E-02
trt2;rep2;3,41E+03;2,88E-02
trt2;rep2;3,41E+03;2,87E-02
trt2;rep2;3,41E+03;2,85E-02
trt2;rep2;3,41E+03;2,85E-02
trt2;rep2;3,41E+03;2,85E-02
trt2;rep2;3,42E+03;2,85E-02
trt2;rep2;3,42E+03;2,84E-02
trt2;rep2;3,42E+03;2,82E-02
trt2;rep2;3,42E+03;2,83E-02
trt2;rep2;3,42E+03;2,82E-02
trt2;rep2;3,42E+03;2,81E-02
trt2;rep2;3,43E+03;2,81E-02
trt2;rep2;3,43E+03;2,80E-02
trt2;rep2;3,43E+03;2,80E-02
trt2;rep2;3,43E+03;2,79E-02
trt2;rep2;3,43E+03;2,78E-02
trt2;rep2;3,44E+03;2,77E-02
trt2;rep2;3,44E+03;2,76E-02
trt2;rep2;3,44E+03;2,75E-02
trt2;rep2;3,44E+03;2,74E-02
trt2;rep2;3,44E+03;2,74E-02
trt2;rep2;3,45E+03;2,74E-02
trt2;rep2;3,45E+03;2,75E-02
trt2;rep2;3,45E+03;2,74E-02
trt2;rep2;3,45E+03;2,72E-02
trt2;rep2;3,45E+03;2,70E-02
trt2;rep2;3,46E+03;2,70E-02
trt2;rep2;3,46E+03;2,70E-02
trt2;rep2;3,46E+03;2,69E-02
trt2;rep2;3,46E+03;2,68E-02
trt2;rep2;3,46E+03;2,67E-02
trt2;rep2;3,47E+03;2,67E-02
trt2;rep2;3,47E+03;2,68E-02
trt2;rep2;3,47E+03;2,67E-02
trt2;rep2;3,47E+03;2,65E-02
trt2;rep2;3,47E+03;2,64E-02
trt2;rep2;3,48E+03;2,63E-02
trt2;rep2;3,48E+03;2,63E-02
trt2;rep2;3,48E+03;2,62E-02
trt2;rep2;3,48E+03;2,62E-02
trt2;rep2;3,48E+03;2,63E-02
trt2;rep2;3,48E+03;2,61E-02
trt2;rep2;3,49E+03;2,60E-02
trt2;rep2;3,49E+03;2,60E-02
trt2;rep2;3,49E+03;2,59E-02
trt2;rep2;3,49E+03;2,57E-02
trt2;rep2;3,49E+03;2,57E-02
trt2;rep2;3,50E+03;2,57E-02
trt2;rep2;3,50E+03;2,56E-02
trt2;rep2;3,50E+03;2,55E-02
trt2;rep2;3,50E+03;2,55E-02
trt2;rep2;3,50E+03;2,56E-02
trt2;rep2;3,51E+03;2,55E-02
trt2;rep2;3,51E+03;2,54E-02
trt2;rep2;3,51E+03;2,54E-02
trt2;rep2;3,51E+03;2,53E-02
trt2;rep2;3,51E+03;2,52E-02
trt2;rep2;3,52E+03;2,52E-02
trt2;rep2;3,52E+03;2,51E-02
trt2;rep2;3,52E+03;2,50E-02
trt2;rep2;3,52E+03;2,47E-02
trt2;rep2;3,52E+03;2,49E-02
trt2;rep2;3,53E+03;2,49E-02
trt2;rep2;3,53E+03;2,48E-02
trt2;rep2;3,53E+03;2,48E-02
trt2;rep2;3,53E+03;2,48E-02
trt2;rep2;3,53E+03;2,46E-02
trt2;rep2;3,53E+03;2,45E-02
trt2;rep2;3,54E+03;2,46E-02
trt2;rep2;3,54E+03;2,45E-02
trt2;rep2;3,54E+03;2,43E-02
trt2;rep2;3,54E+03;2,41E-02
trt2;rep2;3,54E+03;2,41E-02
trt2;rep2;3,55E+03;2,44E-02
trt2;rep2;3,55E+03;2,44E-02
trt2;rep2;3,55E+03;2,40E-02
trt2;rep2;3,55E+03;2,41E-02
trt2;rep2;3,55E+03;2,43E-02
trt2;rep2;3,56E+03;2,42E-02
trt2;rep2;3,56E+03;2,41E-02
trt2;rep2;3,56E+03;2,40E-02
trt2;rep2;3,56E+03;2,39E-02
trt2;rep2;3,56E+03;2,34E-02
trt2;rep2;3,57E+03;2,33E-02
trt2;rep2;3,57E+03;2,42E-02
trt2;rep2;3,57E+03;2,43E-02
trt2;rep2;3,57E+03;2,39E-02
trt2;rep2;3,57E+03;2,37E-02
trt2;rep2;3,58E+03;2,36E-02
trt2;rep2;3,58E+03;2,36E-02
trt2;rep2;3,58E+03;2,37E-02
trt2;rep2;3,58E+03;2,37E-02
trt2;rep2;3,58E+03;2,35E-02
trt2;rep2;3,59E+03;2,29E-02
trt2;rep2;3,59E+03;2,32E-02
trt2;rep2;3,59E+03;2,39E-02
trt2;rep2;3,59E+03;2,36E-02
trt2;rep2;3,59E+03;2,32E-02
trt2;rep2;3,59E+03;2,34E-02
trt2;rep2;3,60E+03;2,35E-02
trt2;rep2;3,60E+03;2,34E-02
trt2;rep2;3,60E+03;2,35E-02
trt2;rep2;3,60E+03;2,36E-02
trt2;rep2;3,60E+03;2,32E-02
trt2;rep2;3,61E+03;2,29E-02
trt2;rep2;3,61E+03;2,34E-02
trt2;rep2;3,61E+03;2,34E-02
trt2;rep2;3,61E+03;2,31E-02
trt2;rep2;3,61E+03;2,35E-02
trt2;rep2;3,62E+03;2,32E-02
trt2;rep2;3,62E+03;2,25E-02
trt2;rep2;3,62E+03;2,30E-02
trt2;rep2;3,62E+03;2,32E-02
trt2;rep2;3,62E+03;2,29E-02
trt2;rep2;3,63E+03;2,22E-02
trt2;rep2;3,63E+03;2,16E-02
trt2;rep2;3,63E+03;2,29E-02
trt2;rep2;3,63E+03;2,28E-02
trt2;rep2;3,63E+03;2,24E-02
trt2;rep2;3,64E+03;2,23E-02
trt2;rep2;3,64E+03;2,20E-02
trt2;rep2;3,64E+03;2,19E-02
trt2;rep2;3,64E+03;2,18E-02
trt2;rep2;3,64E+03;2,18E-02
trt2;rep2;3,64E+03;2,13E-02
trt2;rep2;3,65E+03;2,05E-02
trt2;rep2;3,65E+03;2,08E-02
trt2;rep2;3,65E+03;2,21E-02
trt2;rep2;3,65E+03;2,16E-02
trt2;rep2;3,65E+03;2,07E-02
trt2;rep2;3,66E+03;2,11E-02
trt2;rep2;3,66E+03;2,10E-02
trt2;rep2;3,66E+03;2,07E-02
trt2;rep2;3,66E+03;2,07E-02
trt2;rep2;3,66E+03;2,06E-02
trt2;rep2;3,67E+03;2,02E-02
trt2;rep2;3,67E+03;1,96E-02
trt2;rep2;3,67E+03;2,04E-02
trt2;rep2;3,67E+03;2,06E-02
trt2;rep2;3,67E+03;1,92E-02
trt2;rep2;3,68E+03;2,05E-02
trt2;rep2;3,68E+03;2,09E-02
trt2;rep2;3,68E+03;2,06E-02
trt2;rep2;3,68E+03;2,05E-02
trt2;rep2;3,68E+03;2,04E-02
trt2;rep2;3,69E+03;2,01E-02
trt2;rep2;3,69E+03;1,95E-02
trt2;rep2;3,69E+03;2,00E-02
trt2;rep2;3,69E+03;2,06E-02
trt2;rep2;3,69E+03;2,04E-02
trt2;rep2;3,69E+03;2,02E-02
trt2;rep2;3,70E+03;2,02E-02
trt2;rep2;3,70E+03;1,99E-02
trt2;rep2;3,70E+03;2,00E-02
trt2;rep2;3,70E+03;2,04E-02
trt2;rep2;3,70E+03;2,02E-02
trt2;rep2;3,71E+03;1,97E-02
trt2;rep2;3,71E+03;1,92E-02
trt2;rep2;3,71E+03;1,96E-02
trt2;rep2;3,71E+03;2,06E-02
trt2;rep2;3,71E+03;2,06E-02
trt2;rep2;3,72E+03;2,01E-02
trt2;rep2;3,72E+03;1,99E-02
trt2;rep2;3,72E+03;1,97E-02
trt2;rep2;3,72E+03;1,97E-02
trt2;rep2;3,72E+03;1,99E-02
trt2;rep2;3,73E+03;2,01E-02
trt2;rep2;3,73E+03;2,01E-02
trt2;rep2;3,73E+03;1,94E-02
trt2;rep2;3,73E+03;1,91E-02
trt2;rep2;3,73E+03;1,92E-02
trt2;rep2;3,74E+03;2,00E-02
trt2;rep2;3,74E+03;2,03E-02
trt2;rep2;3,74E+03;1,99E-02
trt2;rep2;3,74E+03;1,92E-02
trt2;rep2;3,74E+03;1,86E-02
trt2;rep2;3,75E+03;1,99E-02
trt2;rep2;3,75E+03;1,94E-02
trt2;rep2;3,75E+03;1,87E-02
trt2;rep2;3,75E+03;1,94E-02
trt2;rep2;3,75E+03;2,00E-02
trt2;rep2;3,75E+03;1,95E-02
trt2;rep2;3,76E+03;1,92E-02
trt2;rep2;3,76E+03;1,94E-02
trt2;rep2;3,76E+03;1,97E-02
trt2;rep2;3,76E+03;1,92E-02
trt2;rep2;3,76E+03;1,89E-02
trt2;rep2;3,77E+03;1,91E-02
trt2;rep2;3,77E+03;1,87E-02
trt2;rep2;3,77E+03;1,91E-02
trt2;rep2;3,77E+03;1,92E-02
trt2;rep2;3,77E+03;1,89E-02
trt2;rep2;3,78E+03;1,87E-02
trt2;rep2;3,78E+03;1,85E-02
trt2;rep2;3,78E+03;1,90E-02
trt2;rep2;3,78E+03;1,89E-02
trt2;rep2;3,78E+03;1,86E-02
trt2;rep2;3,79E+03;1,88E-02
trt2;rep2;3,79E+03;1,86E-02
trt2;rep2;3,79E+03;1,86E-02
trt2;rep2;3,79E+03;1,86E-02
trt2;rep2;3,79E+03;1,83E-02
trt2;rep2;3,80E+03;1,81E-02
trt2;rep2;3,80E+03;1,86E-02
trt2;rep2;3,80E+03;1,80E-02
trt2;rep2;3,80E+03;1,83E-02
trt2;rep2;3,80E+03;1,92E-02
trt2;rep2;3,80E+03;1,82E-02
trt2;rep2;3,81E+03;1,85E-02
trt2;rep2;3,81E+03;1,87E-02
trt2;rep2;3,81E+03;1,82E-02
trt2;rep2;3,81E+03;1,78E-02
trt2;rep2;3,81E+03;1,73E-02
trt2;rep2;3,82E+03;1,82E-02
trt2;rep2;3,82E+03;1,78E-02
trt2;rep2;3,82E+03;1,77E-02
trt2;rep2;3,82E+03;1,88E-02
trt2;rep2;3,82E+03;1,81E-02
trt2;rep2;3,83E+03;1,78E-02
trt2;rep2;3,83E+03;1,79E-02
trt2;rep2;3,83E+03;1,75E-02
trt2;rep2;3,83E+03;1,76E-02
trt2;rep2;3,83E+03;1,75E-02
trt2;rep2;3,84E+03;1,72E-02
trt2;rep2;3,84E+03;1,73E-02
trt2;rep2;3,84E+03;1,79E-02
trt2;rep2;3,84E+03;1,77E-02
trt2;rep2;3,84E+03;1,76E-02
trt2;rep2;3,85E+03;1,77E-02
trt2;rep2;3,85E+03;1,73E-02
trt2;rep2;3,85E+03;1,68E-02
trt2;rep2;3,85E+03;1,61E-02
trt2;rep2;3,85E+03;1,75E-02
trt2;rep2;3,86E+03;1,83E-02
trt2;rep2;3,86E+03;1,78E-02
trt2;rep2;3,86E+03;1,72E-02
trt2;rep2;3,86E+03;1,67E-02
trt2;rep2;3,86E+03;1,67E-02
trt2;rep2;3,86E+03;1,73E-02
trt2;rep2;3,87E+03;1,69E-02
trt2;rep2;3,87E+03;1,61E-02
trt2;rep2;3,87E+03;1,72E-02
trt2;rep2;3,87E+03;1,69E-02
trt2;rep2;3,87E+03;1,71E-02
trt2;rep2;3,88E+03;1,69E-02
trt2;rep2;3,88E+03;1,62E-02
trt2;rep2;3,88E+03;1,66E-02
trt2;rep2;3,88E+03;1,68E-02
trt2;rep2;3,88E+03;1,62E-02
trt2;rep2;3,89E+03;1,69E-02
trt2;rep2;3,89E+03;1,67E-02
trt2;rep2;3,89E+03;1,60E-02
trt2;rep2;3,89E+03;1,65E-02
trt2;rep2;3,89E+03;1,68E-02
trt2;rep2;3,90E+03;1,63E-02
trt2;rep2;3,90E+03;1,58E-02
trt2;rep2;3,90E+03;1,59E-02
trt2;rep2;3,90E+03;1,59E-02
trt2;rep2;3,90E+03;1,61E-02
trt2;rep2;3,91E+03;1,66E-02
trt2;rep2;3,91E+03;1,63E-02
trt2;rep2;3,91E+03;1,60E-02
trt2;rep2;3,91E+03;1,59E-02
trt2;rep2;3,91E+03;1,58E-02
trt2;rep2;3,91E+03;1,55E-02
trt2;rep2;3,92E+03;1,58E-02
trt2;rep2;3,92E+03;1,60E-02
trt2;rep2;3,92E+03;1,59E-02
trt2;rep2;3,92E+03;1,55E-02
trt2;rep2;3,92E+03;1,56E-02
trt2;rep2;3,93E+03;1,57E-02
trt2;rep2;3,93E+03;1,54E-02
trt2;rep2;3,93E+03;1,53E-02
trt2;rep2;3,93E+03;1,56E-02
trt2;rep2;3,93E+03;1,56E-02
trt2;rep2;3,94E+03;1,52E-02
trt2;rep2;3,94E+03;1,52E-02
trt2;rep2;3,94E+03;1,50E-02
trt2;rep2;3,94E+03;1,50E-02
trt2;rep2;3,94E+03;1,52E-02
trt2;rep2;3,95E+03;1,50E-02
trt2;rep2;3,95E+03;1,49E-02
trt2;rep2;3,95E+03;1,51E-02
trt2;rep2;3,95E+03;1,51E-02
trt2;rep2;3,95E+03;1,49E-02
trt2;rep2;3,96E+03;1,48E-02
trt2;rep2;3,96E+03;1,49E-02
trt2;rep2;3,96E+03;1,49E-02
trt2;rep2;3,96E+03;1,47E-02
trt2;rep2;3,96E+03;1,47E-02
trt2;rep2;3,96E+03;1,46E-02
trt2;rep2;3,97E+03;1,45E-02
trt2;rep2;3,97E+03;1,45E-02
trt2;rep2;3,97E+03;1,45E-02
trt2;rep2;3,97E+03;1,44E-02
trt2;rep2;3,97E+03;1,44E-02
trt2;rep2;3,98E+03;1,45E-02
trt2;rep2;3,98E+03;1,43E-02
trt2;rep2;3,98E+03;1,42E-02
trt2;rep2;3,98E+03;1,43E-02
trt2;rep2;3,98E+03;1,42E-02
trt2;rep2;3,99E+03;1,42E-02
trt2;rep2;3,99E+03;1,40E-02
trt2;rep2;3,99E+03;1,41E-02
trt2;rep2;3,99E+03;1,40E-02
trt2;rep2;3,99E+03;1,40E-02
trt2;rep2;4,00E+03;1,40E-02
trt2;rep2;4,00E+03;1,39E-02
trt2;rep2;4,00E+03;1,39E-02
trt2;rep2;4,00E+03;0,00E+00
trt3;rep1;3,99E+02;0,00E+00
trt3;rep1;4,01E+02;0,00E+00
trt3;rep1;4,03E+02;0,00E+00
trt3;rep1;4,05E+02;0,00E+00
trt3;rep1;4,07E+02;0,00E+00
trt3;rep1;4,09E+02;0,00E+00
trt3;rep1;4,11E+02;0,00E+00
trt3;rep1;4,13E+02;0,00E+00
trt3;rep1;4,15E+02;0,00E+00
trt3;rep1;4,17E+02;0,00E+00
trt3;rep1;4,18E+02;0,00E+00
trt3;rep1;4,20E+02;0,00E+00
trt3;rep1;4,22E+02;0,00E+00
trt3;rep1;4,24E+02;0,00E+00
trt3;rep1;4,26E+02;0,00E+00
trt3;rep1;4,28E+02;0,00E+00
trt3;rep1;4,30E+02;0,00E+00
trt3;rep1;4,32E+02;0,00E+00
trt3;rep1;4,34E+02;0,00E+00
trt3;rep1;4,36E+02;0,00E+00
trt3;rep1;4,38E+02;0,00E+00
trt3;rep1;4,40E+02;0,00E+00
trt3;rep1;4,42E+02;0,00E+00
trt3;rep1;4,44E+02;0,00E+00
trt3;rep1;4,45E+02;0,00E+00
trt3;rep1;4,47E+02;0,00E+00
trt3;rep1;4,49E+02;0,00E+00
trt3;rep1;4,51E+02;0,00E+00
trt3;rep1;4,53E+02;0,00E+00
trt3;rep1;4,55E+02;0,00E+00
trt3;rep1;4,57E+02;0,00E+00
trt3;rep1;4,59E+02;0,00E+00
trt3;rep1;4,61E+02;0,00E+00
trt3;rep1;4,63E+02;0,00E+00
trt3;rep1;4,65E+02;0,00E+00
trt3;rep1;4,67E+02;0,00E+00
trt3;rep1;4,69E+02;0,00E+00
trt3;rep1;4,71E+02;0,00E+00
trt3;rep1;4,72E+02;0,00E+00
trt3;rep1;4,74E+02;0,00E+00
trt3;rep1;4,76E+02;0,00E+00
trt3;rep1;4,78E+02;0,00E+00
trt3;rep1;4,80E+02;0,00E+00
trt3;rep1;4,82E+02;0,00E+00
trt3;rep1;4,84E+02;0,00E+00
trt3;rep1;4,86E+02;0,00E+00
trt3;rep1;4,88E+02;0,00E+00
trt3;rep1;4,90E+02;0,00E+00
trt3;rep1;4,92E+02;0,00E+00
trt3;rep1;4,94E+02;0,00E+00
trt3;rep1;4,96E+02;0,00E+00
trt3;rep1;4,98E+02;0,00E+00
trt3;rep1;4,99E+02;0,00E+00
trt3;rep1;5,01E+02;0,00E+00
trt3;rep1;5,03E+02;0,00E+00
trt3;rep1;5,05E+02;0,00E+00
trt3;rep1;5,07E+02;0,00E+00
trt3;rep1;5,09E+02;0,00E+00
trt3;rep1;5,11E+02;0,00E+00
trt3;rep1;5,13E+02;0,00E+00
trt3;rep1;5,15E+02;0,00E+00
trt3;rep1;5,17E+02;0,00E+00
trt3;rep1;5,19E+02;0,00E+00
trt3;rep1;5,21E+02;0,00E+00
trt3;rep1;5,23E+02;0,00E+00
trt3;rep1;5,25E+02;0,00E+00
trt3;rep1;5,26E+02;0,00E+00
trt3;rep1;5,28E+02;0,00E+00
trt3;rep1;5,30E+02;0,00E+00
trt3;rep1;5,32E+02;0,00E+00
trt3;rep1;5,34E+02;0,00E+00
trt3;rep1;5,36E+02;0,00E+00
trt3;rep1;5,38E+02;0,00E+00
trt3;rep1;5,40E+02;0,00E+00
trt3;rep1;5,42E+02;0,00E+00
trt3;rep1;5,44E+02;0,00E+00
trt3;rep1;5,46E+02;0,00E+00
trt3;rep1;5,48E+02;0,00E+00
trt3;rep1;5,50E+02;0,00E+00
trt3;rep1;5,52E+02;0,00E+00
trt3;rep1;5,53E+02;0,00E+00
trt3;rep1;5,55E+02;0,00E+00
trt3;rep1;5,57E+02;0,00E+00
trt3;rep1;5,59E+02;0,00E+00
trt3;rep1;5,61E+02;0,00E+00
trt3;rep1;5,63E+02;0,00E+00
trt3;rep1;5,65E+02;0,00E+00
trt3;rep1;5,67E+02;0,00E+00
trt3;rep1;5,69E+02;0,00E+00
trt3;rep1;5,71E+02;0,00E+00
trt3;rep1;5,73E+02;0,00E+00
trt3;rep1;5,75E+02;0,00E+00
trt3;rep1;5,77E+02;0,00E+00
trt3;rep1;5,79E+02;0,00E+00
trt3;rep1;5,80E+02;0,00E+00
trt3;rep1;5,82E+02;0,00E+00
trt3;rep1;5,84E+02;0,00E+00
trt3;rep1;5,86E+02;0,00E+00
trt3;rep1;5,88E+02;0,00E+00
trt3;rep1;5,90E+02;0,00E+00
trt3;rep1;5,92E+02;0,00E+00
trt3;rep1;5,94E+02;0,00E+00
trt3;rep1;5,96E+02;0,00E+00
trt3;rep1;5,98E+02;0,00E+00
trt3;rep1;6,00E+02;1,07E-01
trt3;rep1;6,02E+02;1,10E-01
trt3;rep1;6,04E+02;1,10E-01
trt3;rep1;6,06E+02;1,10E-01
trt3;rep1;6,07E+02;1,09E-01
trt3;rep1;6,09E+02;1,08E-01
trt3;rep1;6,11E+02;1,08E-01
trt3;rep1;6,13E+02;1,10E-01
trt3;rep1;6,15E+02;1,08E-01
trt3;rep1;6,17E+02;1,10E-01
trt3;rep1;6,19E+02;1,09E-01
trt3;rep1;6,21E+02;1,06E-01
trt3;rep1;6,23E+02;1,06E-01
trt3;rep1;6,25E+02;1,08E-01
trt3;rep1;6,27E+02;1,06E-01
trt3;rep1;6,29E+02;1,06E-01
trt3;rep1;6,31E+02;1,07E-01
trt3;rep1;6,33E+02;1,10E-01
trt3;rep1;6,34E+02;1,10E-01
trt3;rep1;6,36E+02;1,10E-01
trt3;rep1;6,38E+02;1,11E-01
trt3;rep1;6,40E+02;1,11E-01
trt3;rep1;6,42E+02;1,11E-01
trt3;rep1;6,44E+02;1,11E-01
trt3;rep1;6,46E+02;1,10E-01
trt3;rep1;6,48E+02;1,11E-01
trt3;rep1;6,50E+02;1,14E-01
trt3;rep1;6,52E+02;1,15E-01
